year,UF,Codmun6,code_city,life_exp,year_edu,population,hdi
2010,35,351480,3514809,75.82,9.81,14608,0.691
2010,35,351490,3514908,74.32,9.54,15563,0.695
2010,35,351492,3514924,74.51,11.93,3120,0.747
2010,35,351495,3514957,75.42,10.75,2423,0.73
2010,35,351500,3515004,75.33,9.98,239841,0.735
2010,35,351510,3515103,75.01,10.22,62320,0.749
2010,35,351512,3515129,73.28,11.12,3001,0.727
2010,35,351515,3515152,73.87,9.68,15658,0.732
2010,35,351518,3515186,77.31,10.03,41568,0.787
2010,35,351519,3515194,74.12,9.18,4233,0.696
2010,35,351520,3515202,77.4,9.75,8183,0.76
2010,35,351530,3515301,74.1,11.93,2619,0.74
2010,35,351535,3515350,73.13,10.49,9456,0.704
2010,35,351540,3515400,77.02,9.53,15194,0.732
2010,35,351550,3515509,77.31,11.22,64444,0.797
2010,35,351560,3515608,76.55,10.54,5518,0.758
2010,35,351565,3515657,75.55,11.92,1561,0.703
2010,35,351570,3515707,74.65,10.77,168022,0.738
2010,35,351580,3515806,72.74,12.45,1750,0.727
2010,35,351590,3515905,73.49,9.89,2999,0.747
2010,35,351600,3516002,73.44,10.76,11568,0.715
2010,35,351610,3516101,74.19,7.92,2829,0.713
2010,35,351620,3516200,75.5,11.19,317558,0.78
2010,35,351630,3516309,73.91,10.32,154059,0.703
2010,35,351640,3516408,76.09,10.2,123427,0.731
2010,35,351650,3516507,73.54,10.07,2708,0.763
2010,35,351660,3516606,74.36,11.09,6935,0.709
2010,35,351670,3516705,75.93,11,42771,0.769
2010,35,351680,3516804,74.03,10.31,4185,0.723
2010,35,351685,3516853,73.14,10.91,4419,0.719
2010,35,351690,3516903,73.5,11.26,10616,0.747
2010,35,351700,3517000,73.76,10.66,9585,0.717
2010,35,351710,3517109,76.47,10.97,4545,0.735
2010,35,351720,3517208,76.16,10.73,10619,0.739
2010,35,351730,3517307,74.77,10.49,5414,0.728
2010,35,351740,3517406,74.46,10.21,37339,0.753
2010,35,351750,3517505,76.93,8.67,17809,0.725
2010,35,351760,3517604,73.37,9.55,17832,0.675
2010,35,351770,3517703,74.55,10.74,19801,0.718
2010,35,351780,3517802,73.2,11.09,8371,0.719
2010,35,351790,3517901,75.37,9.67,9946,0.737
2010,35,351800,3518008,73.34,10.92,1966,0.732
2010,35,351810,3518107,74.93,11.74,6387,0.713
2010,35,351820,3518206,75.39,10.72,30494,0.763
2010,35,351830,3518305,74.03,10.67,25691,0.731
2010,35,351840,3518404,78.17,11.02,111540,0.798
2010,35,351850,3518503,73.27,10.29,11720,0.687
2010,35,351860,3518602,73.63,10.37,35344,0.719
2010,35,351870,3518701,76.23,10,290055,0.751
2010,35,351880,3518800,74.83,10.15,1213492,0.763
2010,35,351885,3518859,74.34,10.28,6947,0.743
2010,35,351890,3518909,73.49,9.68,4708,0.697
2010,35,351900,3519006,73.52,11.56,8696,0.727
2010,35,351905,3519055,77.66,10.44,11254,0.793
2010,35,351907,3519071,76.51,10.97,188117,0.756
2010,35,351910,3519105,76.03,9.7,9808,0.745
2010,35,351920,3519204,76.42,11.51,6419,0.733
2010,35,351925,3519253,75.87,11,4512,0.674
2010,35,351930,3519303,73.81,9.72,30672,0.703
2010,35,351940,3519402,75.48,9.17,10864,0.74
2010,35,351950,3519501,74.03,9.61,6702,0.708
2010,35,351960,3519600,75.76,9.61,52956,0.747
2010,35,351970,3519709,74.91,10.2,70850,0.71
2010,35,351980,3519808,73.34,10.32,7448,0.72
2010,35,351990,3519907,73.85,11.12,7580,0.736
2010,35,352000,3520004,75.3,10.5,23255,0.727
2010,35,352010,3520103,75.08,10.31,27724,0.768
2010,35,352020,3520202,76.28,9.75,8772,0.711
2010,35,352030,3520301,75.84,10.09,28708,0.726
2010,35,352040,3520400,75.56,10.63,28026,0.756
2010,35,352042,3520426,74.36,10.15,8894,0.725
2010,35,352044,3520442,77.24,12.13,24998,0.812
2010,35,352050,3520509,75.22,10.68,201009,0.788
2010,35,352060,3520608,75.56,12.55,4819,0.761
2010,35,352070,3520707,75.11,10.77,3848,0.751
2010,35,352080,3520806,75.95,11.34,3585,0.759
2010,35,352090,3520905,74.66,10.13,13634,0.727
2010,35,352100,3521002,73.86,10.37,26427,0.719
2010,35,352110,3521101,75.7,10.83,5961,0.753
2010,35,352115,3521150,75.33,10.24,4460,0.73
2010,35,352120,3521200,73.96,11.78,4274,0.703
2010,35,352130,3521309,75.9,10.82,14111,0.749
2010,35,352140,3521408,76.76,10.18,19969,0.776
2010,35,352150,3521507,75.63,9.96,7224,0.713
2010,35,352160,3521606,75.33,9.53,6402,0.712
2010,35,352170,3521705,73.18,10.07,17739,0.693
2010,35,352180,3521804,74.77,10.52,22559,0.713
2010,35,352190,3521903,74.94,10,14490,0.73
2010,35,352200,3522000,74.39,10.91,3246,0.705
2010,35,352210,3522109,74.36,11.36,86728,0.745
2010,35,352215,3522158,72.2,11.82,3224,0.68
2010,35,352220,3522208,76.09,10.49,148965,0.742
2010,35,352230,3522307,76.86,9.83,140581,0.763
2010,35,352240,3522406,73.18,10.76,87462,0.732
2010,35,352250,3522505,76.28,10.94,200590,0.735
2010,35,352260,3522604,76.1,9.29,67517,0.762
2010,35,352265,3522653,73.96,10.23,3875,0.661
2010,35,352270,3522703,75.14,10.06,39827,0.744
2010,35,352280,3522802,75.11,10.5,14423,0.719
2010,35,352290,3522901,75.47,10.49,12143,0.725
2010,35,352300,3523008,73.75,10.32,4262,0.72
2010,35,352310,3523107,75.66,10.19,321198,0.714
2010,35,352320,3523206,73.18,10.16,47767,0.703
2010,35,352330,3523305,75.21,10.87,15409,0.677
2010,35,352340,3523404,75.64,10.52,101022,0.778
2010,35,352350,3523503,75.44,10.16,17986,0.706
2010,35,352360,3523602,73.77,10.51,12742,0.724
2010,35,352370,3523701,74.55,11.27,5889,0.707
2010,35,352380,3523800,74.19,10.71,7471,0.717
2010,35,352390,3523909,76.23,9.83,153310,0.773
2010,35,352400,3524006,75.63,9.69,44744,0.762
2010,35,352410,3524105,75.47,10.59,38583,0.765
2010,35,352420,3524204,75.71,9.62,6530,0.711
2010,35,352430,3524303,76.08,10.36,70863,0.778
2010,35,352440,3524402,75.2,10.9,210767,0.777
2010,35,352450,3524501,74.05,10.76,5475,0.723
2010,35,352460,3524600,74.89,10.16,17161,0.717
2010,35,352470,3524709,76.74,10.44,44108,0.784
2010,35,352480,3524808,76.32,10.87,46877,0.776
2010,35,352490,3524907,76.61,9.67,5330,0.756
2010,35,352500,3525003,75.46,10.91,108193,0.76
2010,35,352510,3525102,76.15,9.42,37596,0.735
2010,35,352520,3525201,74.53,10.07,23797,0.733
2010,35,352530,3525300,78.13,10.3,130260,0.778
2010,35,352540,3525409,73.86,9.86,3160,0.703
2010,35,352550,3525508,74.43,10.39,11658,0.699
2010,35,352560,3525607,74.1,10.98,4131,0.741
2010,35,352570,3525706,77.14,10.44,32661,0.777
2010,35,352580,3525805,73.76,11.49,4430,0.716
2010,35,352585,3525854,76.75,9.81,2798,0.741
2010,35,352590,3525904,76.94,10.79,368777,0.822
2010,35,352600,3526001,76.61,10.21,17409,0.745
2010,35,352610,3526100,74.36,10.64,19162,0.7
2010,35,352620,3526209,72.48,9.97,28538,0.709
2010,35,352630,3526308,72.82,10.56,4798,0.693
2010,35,352640,3526407,74.73,9.82,25243,0.729
2010,35,352650,3526506,74.17,11.04,5117,0.721
2010,35,352660,3526605,74.38,11.13,6511,0.729
2010,35,352670,3526704,76.05,9.5,91255,0.744
2010,35,352680,3526803,75.19,10.11,61212,0.764
2010,35,352690,3526902,76.11,10.53,275032,0.775
2010,35,352700,3527009,76.85,8.87,6696,0.742
2010,35,352710,3527108,77.13,11.13,70592,0.786
2010,35,352720,3527207,76.35,9.79,82126,0.766
2010,35,352725,3527256,73.96,10.26,2101,0.742
2010,35,352730,3527306,76.65,9.61,37004,0.777
2010,35,352740,3527405,75.48,10.96,18445,0.752
2010,35,352750,3527504,73.55,11.99,2247,0.733
2010,35,352760,3527603,74.34,10.61,11249,0.731
2010,35,352770,3527702,73.88,9.52,5008,0.702
2010,35,352780,3527801,74.81,9.93,4347,0.724
2010,35,352790,3527900,75.75,9.93,2711,0.72
2010,35,352800,3528007,76.52,10.88,16217,0.77
2010,35,352810,3528106,75.64,11.33,7629,0.743
2010,35,352820,3528205,76.09,10.94,3638,0.74
2010,35,352830,3528304,74.38,11.01,3200,0.753
2010,35,352840,3528403,74.85,9.85,43055,0.743
2010,35,352850,3528502,77.86,11.01,80353,0.788
2010,35,352860,3528601,74.05,10.73,8957,0.739
2010,35,352870,3528700,73.54,10.5,3586,0.677
2010,35,352880,3528809,75.97,10.42,13307,0.771
2010,35,352885,3528858,76.14,11.14,2631,0.752
2010,35,352890,3528908,74.78,9.75,3913,0.718
2010,35,352900,3529005,76.26,10.99,213999,0.798
2010,35,352910,3529104,74.5,11.54,2111,0.731
2010,35,352920,3529203,74.93,9.22,22950,0.721
2010,35,352930,3529302,75.84,10.44,76679,0.773
2010,35,352940,3529401,76.13,10.65,415015,0.766
2010,35,352950,3529500,76.78,11.61,4634,0.744
2010,35,352960,3529609,74.04,11.48,3834,0.731
2010,35,352965,3529658,75.84,10.18,1886,0.724
2010,35,352970,3529708,76.78,10.29,20370,0.741
2010,35,352980,3529807,74.39,10.9,11982,0.73
2010,35,352990,3529906,73.18,10.18,20533,0.697
2010,35,353000,3530003,73.34,11.77,2820,0.743
2010,35,353010,3530102,77.12,10.12,24298,0.751
2010,35,353020,3530201,75.45,11.36,16913,0.724
2010,35,353030,3530300,75.76,9.69,53576,0.762
2010,35,353040,3530409,74.76,9.99,4288,0.738
2010,35,353050,3530508,74.63,10.33,65734,0.762
2010,35,353060,3530607,76.07,10.98,386276,0.783
2010,35,353070,3530706,76.1,10.01,136821,0.774
2010,35,353080,3530805,77.74,10.65,85795,0.784
2010,35,353090,3530904,74.18,10.75,3261,0.719
2010,35,353100,3531001,73.81,12.21,2132,0.772
2010,35,353110,3531100,76.24,11.41,44770,0.754
2010,35,353120,3531209,76.5,10.45,7128,0.759
2010,35,353130,3531308,76.56,10.64,46499,0.768
2010,35,353140,3531407,76.64,11.35,21662,0.785
2010,35,353150,3531506,75.56,10.53,18862,0.753
2010,35,353160,3531605,73.81,11.8,4063,0.741
2010,35,353170,3531704,74.53,9.72,4095,0.71
2010,35,353180,3531803,76.78,9.53,48724,0.733
2010,35,353190,3531902,75.15,10.22,29050,0.712
2010,35,353200,3532009,73.1,8.89,11730,0.715
2010,35,353205,3532058,76.51,10.29,4271,0.741
2010,35,353210,3532108,75.84,9.66,4147,0.726
2010,35,353215,3532157,72.41,12.21,2707,0.714
2010,35,353220,3532207,75.33,10.42,4288,0.718
2010,35,353230,3532306,73.86,10.63,6667,0.655
2010,35,353240,3532405,74.08,9.43,16371,0.678
2010,35,353250,3532504,74.38,10.72,8745,0.754
2010,35,353260,3532603,75.08,10.31,10595,0.751
2010,35,353270,3532702,73.81,10.66,4270,0.713
2010,35,353280,3532801,74.56,11.05,5866,0.738
2010,35,353282,3532827,72.94,10.48,8481,0.651
2010,35,353284,3532843,73.33,11.73,2102,0.715
2010,35,353286,3532868,74.38,10.76,1125,0.756
2010,35,353290,3532900,77.11,11.73,9295,0.765
2010,35,353300,3533007,74.05,9.85,19100,0.739
2010,35,353310,3533106,75.52,10.33,2173,0.726
2010,35,353320,3533205,74.63,10.67,2992,0.735
2010,35,353325,3533254,74.32,10.94,4592,0.719
2010,35,353330,3533304,73.49,9.81,3431,0.743
2010,35,353340,3533403,76.68,10.61,50978,0.791
2010,35,353350,3533502,76.92,9.46,36479,0.753
2010,35,353360,3533601,76.94,10.15,6783,0.746
2010,35,353370,3533700,74.81,10.58,4155,0.717
2010,35,353380,3533809,76.46,8.78,2673,0.73
2010,35,353390,3533908,77.02,10.43,49865,0.773
2010,35,353400,3534005,76.78,9.33,3853,0.738
2010,35,353410,3534104,75.22,11.39,6085,0.77
2010,35,353420,3534203,74.42,11.38,5643,0.767
2010,35,353430,3534302,77.89,10.25,39610,0.78
2010,35,353440,3534401,75.42,10.09,665237,0.776
2010,35,353450,3534500,74.36,12.03,2537,0.749
2010,35,353460,3534609,75.22,10.8,29646,0.762
2010,35,353470,3534708,76.53,11.29,102702,0.778
2010,35,353475,3534757,76.93,12.21,8332,0.77
2010,35,353480,3534807,73.81,10.78,7796,0.692
2010,35,353490,3534906,75.6,11.15,10857,0.725
2010,35,353500,3535002,75.88,9.8,11023,0.732
2010,35,353510,3535101,75.21,10.46,10922,0.722
2010,35,353520,3535200,74.76,11.04,9556,0.753
2010,35,353530,3535309,73.83,11.42,21159,0.746
2010,35,353540,3535408,73.81,9.72,14525,0.722
2010,35,353550,3535507,75.18,10.34,40879,0.762
2010,35,353560,3535606,73.91,9.71,17263,0.719
2010,35,353570,3535705,75.19,10.16,5891,0.749
2010,35,353580,3535804,75.31,9.03,17712,0.717
2010,35,353590,3535903,75.52,11.51,3813,0.732
2010,35,353600,3536000,74.78,11.91,10806,0.737
2010,35,353610,3536109,74.23,10.11,5544,0.727
2010,35,353620,3536208,76.7,10.85,18365,0.736
2010,35,353625,3536257,75.5,11.07,2032,0.721
2010,35,353630,3536307,74.55,10.03,12963,0.73
2010,35,353640,3536406,73.64,10.42,6249,0.711
2010,35,353650,3536505,76.83,10.41,82005,0.795
2010,35,353657,3536570,74.04,9.43,1772,0.718
2010,35,353660,3536604,73,10.41,8532,0.725
2010,35,353670,3536703,73.74,9.59,41334,0.739
2010,35,353680,3536802,72.77,9.74,5750,0.677
2010,35,353690,3536901,76.26,10.95,2558,0.742
2010,35,353700,3537008,74.2,10.52,15633,0.715
2010,35,353710,3537107,76.82,10.5,41401,0.769
2010,35,353715,3537156,75.19,10.63,2939,0.774
2010,35,353720,3537206,73.71,10.31,10160,0.696
2010,35,353730,3537305,76.55,10.21,58257,0.759
2010,35,353740,3537404,75.71,10.09,24618,0.766
2010,35,353750,3537503,77.35,10.2,7450,0.736
2010,35,353760,3537602,76.24,10.55,59434,0.749
2010,35,353770,3537701,75.57,9.79,5098,0.732
2010,35,353780,3537800,75.87,10.66,51436,0.716
2010,35,353790,3537909,74.18,9.64,26226,0.69
2010,35,353800,3538006,75.58,10.7,146392,0.773
2010,35,353810,3538105,75.51,9.75,14894,0.737
2010,35,353820,3538204,73.49,10.85,13016,0.725
2010,35,353830,3538303,75.18,11.15,3522,0.711
2010,35,353850,3538501,74.38,11.35,14022,0.757
2010,35,353860,3538600,76.03,9.52,25013,0.739
2010,35,353870,3538709,75.88,10.22,363011,0.785
2010,35,353880,3538808,75.59,10.55,28356,0.758
2010,35,353890,3538907,76.18,11.1,19560,0.749
2010,35,353900,3539004,75.19,11.13,10575,0.756
2010,35,353910,3539103,73.59,10.96,15703,0.727
2010,35,353920,3539202,76.79,11.44,24590,0.776
2010,35,353930,3539301,78.03,9.88,69832,0.801
2010,35,353940,3539400,76.53,11.09,11803,0.779
2010,35,353950,3539509,74.77,9.56,35242,0.723
2010,35,353960,3539608,76.19,9.18,4463,0.719
2010,35,353970,3539707,74.41,9.48,3192,0.719
2010,35,353980,3539806,76.33,11.05,105717,0.771
2010,35,353990,3539905,76.18,11.95,5385,0.766
2010,35,354000,3540002,76.81,11.01,19896,0.786
2010,35,354010,3540101,75.65,10.82,3447,0.755
2010,35,354020,3540200,75.27,9.9,40083,0.725
2010,35,354025,3540259,75.84,10.25,4050,0.702
2010,35,354030,3540309,73.3,9.8,2515,0.732
2010,35,354040,3540408,73.25,11.19,4208,0.714
2010,35,354050,3540507,76.81,10.36,8306,0.703
2010,35,354060,3540606,75.14,10.41,48375,0.758
2010,35,354070,3540705,74.63,9.64,51290,0.751
2010,35,354075,3540754,73.38,10.2,16751,0.697
2010,35,354080,3540804,76.41,9.46,15418,0.747
2010,35,354085,3540853,73.82,11.58,1521,0.696
2010,35,354090,3540903,74.34,9.83,17316,0.733
2010,35,354100,3541000,75.04,9.85,261424,0.754
2010,35,354105,3541059,72.86,10.52,4599,0.701
2010,35,354110,3541109,73.65,10.18,4106,0.735
2010,35,354120,3541208,75.34,11.22,13492,0.757
2010,35,354130,3541307,75.72,10.95,40865,0.75
2010,35,354140,3541406,76.49,11.15,205558,0.806
2010,35,354150,3541505,75.19,10.65,36387,0.763
2010,35,354160,3541604,75.99,10.83,35331,0.743
2010,35,354165,3541653,74.3,10.55,3229,0.678
2010,35,354170,3541703,73.84,11.3,12700,0.738
2010,35,354180,3541802,73.65,11.7,2804,0.715
2010,35,354190,3541901,74.38,10.29,10636,0.722
2010,35,354200,3542008,73.65,11.28,6004,0.732
2010,35,354210,3542107,74.37,11.25,8603,0.745
2010,35,354220,3542206,76.64,10.76,28705,0.751
2010,35,354230,3542305,72.95,10.65,3858,0.657
2010,35,354240,3542404,74.1,11.26,18456,0.768
2010,35,354250,3542503,74.04,10.51,5267,0.728
2010,35,354260,3542602,76.08,10.56,54129,0.754
2010,35,354270,3542701,74.55,9.94,6568,0.705
2010,35,354280,3542800,72.83,9.89,3325,0.698
2010,35,354290,3542909,73.66,11.03,12087,0.712
2010,35,354300,3543006,72.83,9.93,18229,0.639
2010,35,354310,3543105,73.86,10.84,4269,0.711
2010,35,354320,3543204,74.05,10.5,4446,0.747
2010,35,354323,3543238,73.52,10.98,2187,0.721
2010,35,354325,3543253,73.43,10.79,7406,0.705
2010,35,354330,3543303,75.81,10.52,112775,0.784
2010,35,354340,3543402,75.65,10.48,599026,0.8
2010,35,354350,3543501,72.94,10.41,6133,0.664
2010,35,354360,3543600,74.42,10.43,3414,0.74
2010,35,354370,3543709,74.53,10.49,10271,0.734
2010,35,354380,3543808,75.59,11.03,9923,0.723
2010,35,354390,3543907,76.72,10.45,185172,0.803
2010,35,354400,3544004,75.49,9.66,29409,0.759
2010,35,354410,3544103,74.36,11.4,43744,0.749
2010,35,354420,3544202,74.04,9.08,9308,0.703
2010,35,354425,3544251,74.1,11.28,19618,0.764
2010,35,354430,3544301,74.38,10.99,9519,0.737
2010,35,354440,3544400,74.17,9.87,2729,0.721
2010,35,354450,3544509,75.64,9.9,2850,0.759
2010,35,354460,3544608,73.76,10.25,5214,0.728
2010,35,354470,3544707,74.78,11.38,2395,0.73
2010,35,354480,3544806,76.56,10.95,5426,0.751
2010,35,354490,3544905,75.71,11.28,10538,0.772
2010,35,354500,3545001,74.75,11.54,15565,0.732
2010,35,354510,3545100,75.77,11.86,4775,0.719
2010,35,354515,3545159,76.39,10.69,7053,0.791
2010,35,354520,3545209,75.19,10.27,105198,0.78
2010,35,354530,3545308,75.04,10.49,39223,0.729
2010,35,354540,3545407,74.5,10.65,8693,0.704
2010,35,354550,3545506,73.73,11.44,3675,0.709
2010,35,354560,3545605,75.08,10.93,14215,0.76
2010,35,354570,3545704,73.51,11.44,5662,0.728
2010,35,354580,3545803,77.04,10.42,179631,0.781
2010,35,354600,3546009,74.68,10.23,13710,0.735
2010,35,354610,3546108,73.25,11.38,2084,0.733
2010,35,354620,3546207,77.56,9.73,3991,0.79
2010,35,354625,3546256,74.89,7.22,1953,0.743
2010,35,354630,3546306,73.87,10.4,29824,0.728
2010,35,354640,3546405,77,9.84,43593,0.762
2010,35,354650,3546504,73.14,11.63,5551,0.738
2010,35,354660,3546603,75.41,11.23,29081,0.784
2010,35,354670,3546702,75.84,10.24,21561,0.737
2010,35,354680,3546801,75.02,10.64,50137,0.738
2010,35,354690,3546900,74.1,10.04,8248,0.737
2010,35,354700,3547007,74.18,9.1,5388,0.686
2010,35,354710,3547106,75.79,10.38,2831,0.739
2010,35,354720,3547205,75.41,12.53,1641,0.773
2010,35,354730,3547304,75.92,10.01,108248,0.814
2010,35,354740,3547403,75.31,12.02,2543,0.761
2010,35,354750,3547502,78.22,9.95,26068,0.775
2010,35,354760,3547601,77.1,11.49,23724,0.77
2010,35,354765,3547650,76.83,10.38,1447,0.772
2010,35,354770,3547700,76.22,11.31,20413,0.753
2010,35,354780,3547809,76.66,10.69,674948,0.815
2010,35,354790,3547908,74.8,9.6,6223,0.702
2010,35,354800,3548005,75.3,9.77,20591,0.702
2010,35,354805,3548054,75.41,11.31,7621,0.757
2010,35,354810,3548104,75.12,8.88,5938,0.714
2010,35,354820,3548203,73.69,10.92,6456,0.706
2010,35,354830,3548302,74.69,10.64,2799,0.732
2010,35,354840,3548401,74.78,11.8,4276,0.74
2010,35,354850,3548500,76.13,10.84,416553,0.84
2010,35,354860,3548609,73.69,10.46,10389,0.72
2010,35,354870,3548708,76.65,10.22,761343,0.805
2010,35,354880,3548807,78.2,11.04,148195,0.862
2010,35,354890,3548906,76.78,10.66,220666,0.805
2010,35,354900,3549003,73.82,10.95,2790,0.723
2010,35,354910,3549102,77.23,11.04,83244,0.797
2010,35,354920,3549201,73.34,11.86,2566,0.72
2010,35,354925,3549250,74.97,11.89,1780,0.748
2010,35,354930,3549300,76.26,9.68,2098,0.75
2010,35,354940,3549409,75.8,10.66,46359,0.762
2010,35,354950,3549508,75.61,10.39,8376,0.693
2010,35,354960,3549607,73.8,9.28,4060,0.684
2010,35,354970,3549706,77.05,10.21,51528,0.774
2010,35,354980,3549805,75.74,10.06,405342,0.797
2010,35,354990,3549904,76.27,10.92,627707,0.807
2010,35,354995,3549953,74.36,10.5,13844,0.728
2010,35,355000,3550001,74.54,10.14,10333,0.697
2010,35,355010,3550100,73.29,10.73,38157,0.744
2010,35,355020,3550209,72.95,10.51,31274,0.71
2010,35,355030,3550308,76.3,10.11,11172609,0.805
2010,35,355040,3550407,76.78,9.73,31561,0.755
2010,35,355050,3550506,74.58,10.36,7151,0.703
2010,35,355060,3550605,76.79,10.28,78372,0.768
2010,35,355070,3550704,77.51,10.35,73583,0.772
2010,35,355080,3550803,74.19,9.81,12061,0.701
2010,35,355090,3550902,76.11,11.23,14313,0.766
2010,35,355100,3551009,76.39,10,330341,0.768
2010,35,355110,3551108,73.86,10.03,9003,0.707
2010,35,355120,3551207,72.65,10.08,3555,0.688
2010,35,355130,3551306,75.08,11.59,3031,0.773
2010,35,355140,3551405,73.6,9.85,8843,0.686
2010,35,355150,3551504,75.08,10.11,38742,0.729
2010,35,355160,3551603,77.36,11.13,26297,0.767
2010,35,355170,3551702,76.31,10.15,109549,0.761
2010,35,355180,3551801,74.89,8.45,12955,0.673
2010,35,355190,3551900,73.42,9.43,15444,0.715
2010,35,355200,3552007,73.72,8.78,5780,0.678
2010,35,355210,3552106,74.66,9.25,36547,0.729
2010,35,355220,3552205,75.59,10.59,581667,0.798
2010,35,355230,3552304,73.51,10.87,7435,0.747
2010,35,355240,3552403,75.71,10.13,241007,0.762
2010,35,355250,3552502,77.36,10.47,261357,0.765
2010,35,355255,3552551,73.75,10.83,3383,0.699
2010,35,355260,3552601,74.2,10.64,11280,0.735
2010,35,355270,3552700,74.1,10.31,14354,0.704
2010,35,355280,3552809,76.79,9.98,243983,0.769
2010,35,355290,3552908,73.52,11.6,5683,0.723
2010,35,355300,3553005,74.05,9.72,10781,0.709
2010,35,355310,3553104,73.84,11.11,5891,0.71
2010,35,355320,3553203,75.08,11.73,5427,0.76
2010,35,355330,3553302,76.45,9.06,22289,0.731
2010,35,355340,3553401,74.73,9.56,23991,0.748
2010,35,355350,3553500,75.74,11.02,7975,0.681
2010,35,355360,3553609,77.18,10.52,12721,0.751
2010,35,355365,3553658,74.4,11.75,2714,0.759
2010,35,355370,3553708,74.61,10.93,53797,0.748
2010,35,355380,3553807,73.65,9.92,22190,0.701
2010,35,355385,3553856,73.64,10,5129,0.679
2010,35,355390,3553906,74.37,11.81,6607,0.726
2010,35,355395,3553955,76.13,10.99,12878,0.753
2010,35,355400,3554003,75.52,10.59,106912,0.752
2010,35,355410,3554102,77.98,10.15,276215,0.8
2010,35,355420,3554201,72.65,10.38,4774,0.668
2010,35,355430,3554300,76.38,10.82,21319,0.741
2010,35,355440,3554409,75.3,11.21,8475,0.749
2010,35,355450,3554508,78.04,10.46,36638,0.778
2010,35,355460,3554607,74.58,10.9,2621,0.71
2010,35,355465,3554656,74.73,10.59,2233,0.714
2010,35,355470,3554706,76.11,10.56,9285,0.744
2010,35,355475,3554755,73.63,11.63,1542,0.722
2010,35,355480,3554805,77.38,9.72,37302,0.785
2010,35,355490,3554904,74.73,11.98,5397,0.753
2010,35,355495,3554953,77.24,9.91,5912,0.728
2010,35,355500,3555000,76.1,11.08,62563,0.771
2010,35,355510,3555109,75.08,10.33,13029,0.769
2010,35,355520,3555208,74.44,10.3,1928,0.751
2010,35,355530,3555307,74.04,10.43,1966,0.736
2010,35,355535,3555356,75.62,9.59,5286,0.7
2010,35,355540,3555406,75.47,10.73,78469,0.751
2010,35,355550,3555505,74.72,11.86,4418,0.727
2010,35,355560,3555604,74.36,10.27,9445,0.721
2010,35,355570,3555703,76.75,11.47,1599,0.749
2010,35,355580,3555802,73.25,11.37,8809,0.746
2010,35,355590,3555901,74.93,9.49,1250,0.712
2010,35,355600,3556008,74.03,11.24,12674,0.745
2010,35,355610,3556107,73.62,10.72,10987,0.735
2010,35,355620,3556206,76.01,10.35,106411,0.819
2010,35,355630,3556305,74.47,10.45,20302,0.725
2010,35,355635,3556354,75.36,10.15,8789,0.699
2010,35,355640,3556404,76.78,9.82,39159,0.737
2010,35,355645,3556453,78.02,10.21,42786,0.77
2010,35,355650,3556503,76.8,9.64,106832,0.759
2010,35,355660,3556602,74.79,10.94,10664,0.754
2010,35,355670,3556701,77.68,10.03,63120,0.817
2010,35,355680,3556800,74.4,10.19,17263,0.739
2010,35,355690,3556909,75.41,11.18,6810,0.744
2010,35,355695,3556958,73.63,10.82,1737,0.725
2010,35,355700,3557006,75.3,10.42,108590,0.767
2010,35,355710,3557105,76.44,11.17,84511,0.79
2010,35,355715,3557154,74.56,12.12,2335,0.729
2010,35,355720,3557204,74.66,10.75,12055,0.729
2010,35,355730,3557303,73.87,9.09,10001,0.74
